id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1093506210530899238,Ons geweldige Tiny House in Stockholm,63457177,Jip,,Älvsjö,59.275887697398154,18.003655354267263,Entire home/apt,,3,1,2024-05-21,0.13,1,0,1,
1094025712663989951,Stay Inn: Vintage flair with view,549905955,Stay Inn,,Norrmalms,59.34184,18.05671,Entire home/apt,1115,3,10,2024-11-20,1.10,23,8,10,
1094027272481530371,Luxurious penthouse apartment,464515913,Lucas,,Norrmalms,59.343846153389315,18.051585591796798,Entire home/apt,5300,3,12,2024-12-23,2.47,3,210,12,
1094043852560572944,Lägenhet för lilla familjen,56021672,Anna,,Bromma,59.33149338517148,17.951413950861255,Entire home/apt,2500,3,1,2024-05-20,0.13,2,180,1,
1094050525474674845,Perfekt lägenhet i härliga Ersta,333799144,Christoffer,,Södermalms,59.31366,18.08986,Entire home/apt,4000,3,4,2024-08-14,0.71,1,94,4,
1094146918471123383,Mysig gästlägenhet i villa,562672612,Anders,,Enskede-Årsta-Vantörs,59.27557101551981,18.054769888286796,Entire home/apt,671,3,26,2024-11-23,2.70,1,156,26,
1094149235950272791,Luxury apartment in Östermalm,344792739,Sara,,Östermalms,59.34203003184883,18.098529441567766,Entire home/apt,1350,60,0,,,1,263,0,
1094151257015054802,"Rum nära Globen, Tele2 , Hovet, Drevviken,Farsta0",295603719,Inga-Lill,,Farsta,59.251267421439906,18.112246319597343,Private room,290,1,14,2024-12-12,1.78,1,167,14,
1094174966608213050,Cosy Room With Lake View,6753067,Jonatan,,Hägersten-Liljeholmens,59.30534340384671,17.957409135997295,Private room,321,6,2,2024-09-30,0.45,2,229,2,
1094221910595042018,"2 rum, lägenhet på Telefonplan",82357616,Evelin,,Hägersten-Liljeholmens,59.300747815062195,17.999685779213905,Entire home/apt,800,2,11,2024-12-02,1.47,1,30,11,
1094244840560010771,Fin lägenhet centrala Stockholm.,80276611,Elaine,,Södermalms,59.30931349999999,18.0876234,Entire home/apt,,5,0,,,1,0,0,
1094296117975361638,Mysigt rum på söder (Hornstull),562728033,Cecilia,,Södermalms,59.31816,18.03501,Private room,795,1,1,2024-08-29,0.24,1,269,1,
1094615860352242433,Habitación luminosa céntrica,392879644,Sandra,,Södermalms,59.31914,18.03668,Private room,800,2,4,2024-08-25,0.46,2,147,4,
1094712994953096377,Stay Inn: Stylish Studio Oasis,549905955,Stay Inn,,Norrmalms,59.343522956552526,18.057725698316734,Entire home/apt,1049,3,0,,,23,3,0,
1095598449984979358,Unik och Charmig lägenhet,20810644,Catharina,,Södermalms,59.31808847165811,18.070103525565695,Entire home/apt,3000,2,18,2024-12-02,2.26,1,9,18,
1096307129145017402,"Quadruple room with External Bathroom, No window",259019701,Marius,,Kungsholmens,59.33639,18.0303,Private room,,1,4,2024-07-26,0.46,21,305,4,
1096938623989023681,Cozy apartment next to Expo Stockholm,149444921,Vladan,,Älvsjö,59.275847932988775,18.014795313639898,Entire home/apt,2156,1,2,2024-11-25,0.27,1,260,2,
1097019611506766185,En höjdare på Solhöjden,563395380,Niklas,,Spånga-Tensta,59.38453865797564,17.89757125153812,Entire home/apt,2900,5,3,2024-08-10,0.37,1,270,3,
1097466957244845566,Charmig lyxlägenhet centralt i Stockholm!,398698095,Elliot,,Kungsholmens,59.33219286524868,18.043463514350588,Entire home/apt,1440,1,9,2024-03-31,0.91,3,185,9,
1097609104283213452,Tidlös lägenhet med sjöutsikt,205867356,Isabelle,,Hägersten-Liljeholmens,59.31774,18.0039,Entire home/apt,,2,3,2024-05-13,0.34,1,0,3,
1097722437880128223,Apartment in house from 1901,73883841,Julia,,Hägersten-Liljeholmens,59.31458843442184,18.003475573696033,Entire home/apt,1100,5,21,2024-09-29,2.23,1,261,21,
1097756769200011222,Cosy 2 Bedroom apartment at St. Eriksplan,563563946,Hedvig,,Norrmalms,59.3383955,18.0354083,Entire home/apt,2579,3,40,2024-12-27,4.14,4,345,40,
1097774473369313928,Top floor apartment on vibrant Södermalm.,316782764,Clara,,Södermalms,59.313419,18.095355,Entire home/apt,3479,30,34,2024-12-23,4.36,12,291,34,
1097906234485163544,Lägenhet på Östermalm,103341134,Elisabeth,,Östermalms,59.34266057358121,18.084358721133697,Entire home/apt,,3,0,,,1,0,0,
1097913877879754317,Sköna villan i Lilla Sköndal,563611263,Annie,,Farsta,59.25720327468479,18.126339992414437,Entire home/apt,2500,3,3,2024-07-27,0.33,1,85,3,
1098333481007161158,Bästa läget för allt,338932875,Isabel,,Södermalms,59.31768262350337,18.072093550213197,Entire home/apt,2029,1,20,2024-12-01,2.58,1,78,20,
1098335857036996730,Mysig rum i en fin trea/ Örby slott,16709979,Cynthia,,Älvsjö,59.2794887,18.0333756,Private room,474,1,67,2024-12-09,7.10,1,259,67,
1098344435566712397,Landet,563697319,Henric,,Bromma,59.34599876674483,17.91264407336712,Entire home/apt,950,1,18,2024-10-14,2.07,1,86,18,
1098403178154897784,Cozy apartment,97682096,Sam,,Hässelby-Vällingby,59.38448,17.86192,Entire home/apt,600,1,3,2024-09-23,0.36,1,269,3,
1098591195884448290,"Bada, golfa och shoppa i Farsta!",563759889,Camilla,,Farsta,59.2427429,18.0838469,Entire home/apt,1300,3,2,2024-07-14,0.33,1,268,2,
1098624286264332918,Kista höjden,224135326,Tamer,,Rinkeby-Tensta,59.41523634055656,17.934050920111407,Entire home/apt,1320,1,0,,,1,269,0,
1099166781863234335,Stor lägenhet för hela familjen,119109351,Viktoria,,Hägersten-Liljeholmens,59.30372819999999,18.0067527,Entire home/apt,2500,4,5,2024-08-20,0.55,1,262,5,
1099265392080327277,Private 6 Bed Room With Bathroom,558380658,Hostel Nomad,,Östermalms,59.3419513,18.11164,Private room,1275,1,8,2024-08-13,0.88,8,337,8,
1099311658940590808,"Apartment in Skärholmen, 15 min from Stockholm C.",556242984,Ahmad,,Skärholmens,59.287380313875076,17.915122876636246,Entire home/apt,720,1,0,,,2,269,0,
1099782781652652888,Stay Inn: Culinary Haven,549905955,Stay Inn,,Norrmalms,59.33928672149719,18.032403214092035,Entire home/apt,1620,3,1,2024-09-01,0.25,23,16,1,
1099832864714847979,Cozy apartment in Vasastan,3289344,Karin,,Norrmalms,59.34863385584782,18.057846799492836,Entire home/apt,2000,1,3,2024-10-06,0.45,1,59,3,
1099850044189955105,Stay Inn: Charming Studio Oasis,549905955,Stay Inn,,Norrmalms,59.34350910343888,18.05785600098907,Entire home/apt,1098,3,5,2024-12-15,0.78,23,21,5,
1099862965232449198,Stay Inn: Serene Studio Oasis,549905955,Stay Inn,,Norrmalms,59.343357310445974,18.055990446032506,Entire home/apt,1074,3,4,2024-12-09,0.47,23,5,4,
1100645159057214419,Bright comfortable room,273936793,Hennawy,,Farsta,59.262961797657084,18.116819261250388,Private room,,1,0,,,2,269,0,
1101245962334582266,Charming studio in the heart of Stockholm,525026812,Charlotta,,Östermalms,59.347567,18.066662,Entire home/apt,934,3,40,2024-12-20,4.07,4,357,40,
1101293554791139539,Familjevänlig lägenhet i grönskande villaområde,564425176,Nikolina,,Bromma,59.35053,17.9047,Entire home/apt,929,2,9,2024-09-01,0.95,1,172,9,
1101371182704514143,Vackert nyrenoverad lägenhet,564445092,Daniel,,Farsta,59.24595311863283,18.06304345488492,Entire home/apt,2200,1,2,2024-12-01,0.45,1,260,2,
1101931417623186046,Nice and cozy flat,271346174,StayPlus,,Hägersten-Liljeholmens,59.2992978762214,17.997855035224905,Entire home/apt,409,3,19,2024-12-22,2.39,69,338,19,
1102130276728817423,"Apartment, 2 rooms",2782612,Anna,,Södermalms,59.309190936869214,18.07677357379078,Entire home/apt,1100,6,2,2024-08-12,0.24,1,258,2,
1102255960653876395,Phenomenal Experience Villa,291398508,Tim,,Hägersten-Liljeholmens,59.30034,17.96712,Entire home/apt,4832,1,38,2024-12-26,4.04,1,78,38,
1102660325457581691,Beautiful 2 person studio close to östermalm,525026812,Charlotta,,Östermalms,59.347567,18.066662,Entire home/apt,1047,5,59,2024-12-17,6.00,4,361,59,
1102674092012213652,Cozy and modern top-floor apartment in Östermalm,525026812,Charlotta,,Östermalms,59.34743329999999,18.0664185,Entire home/apt,1213,3,115,2024-12-27,11.98,4,362,115,
1102742317474023323,Precioso apartamento cerca del centro de Estocolmo,90679861,Montserrat,,Skarpnäcks,59.267865813153016,18.135742288477257,Entire home/apt,,6,0,,,1,0,0,
1102782882773376307,Classic Queen,549551499,Clas På Hörnet,,Norrmalms,59.346526,18.0610965,Private room,1962,1,0,,,9,339,0,
1102938229203880453,Classic Twin Room in Stockholm City,259019701,Marius,,Kungsholmens,59.335238938869345,18.02982188434725,Private room,,1,10,2024-12-15,1.48,21,343,10,
1102942036266101908,"Double bedroom, private bathroom - No window",259019701,Marius,,Kungsholmens,59.33666081306106,18.031216287832454,Private room,,1,2,2024-08-04,0.26,21,328,2,
1102943400565225190,4-bedroom Superior Private bathroom,259019701,Marius,,Kungsholmens,59.33462201568772,18.030091886572322,Private room,1209,1,5,2024-11-29,0.80,21,325,5,
1102944454453509208,6-bedroom private bathroom Kungsholmen (No window),259019701,Marius,,Kungsholmens,59.33469181313004,18.02996717721569,Private room,,1,6,2024-12-07,0.73,21,326,6,
1103514881393567355,Rymligt & naturnära hus nära Globen & Tele2,49762481,Sofia,,Farsta,59.26330996045004,18.121359453531028,Entire home/apt,1843,2,1,2024-05-19,0.13,1,191,1,
1103604049604839263,Lantligt boende nära stan,178233916,Josefine,,Hägersten-Liljeholmens,59.313117455322256,17.994154199809593,Entire home/apt,2190,2,5,2024-09-08,0.66,1,104,5,
1103853388950459150,S.o.f.o central 2bed,549942614,Duchess Anastasia,,Södermalms,59.31457,18.07662,Private room,750,2,32,2024-12-15,3.32,1,84,32,
1104164635701413701,Lux Studio Apt. in old cinema,25995330,Nicolas,,Östermalms,59.34138782681306,18.090537093254078,Entire home/apt,1326,5,34,2024-12-08,4.13,1,35,34,
1104540483904681857,4-bedroom (no window) with private bathroom,259019701,Marius,,Kungsholmens,59.33558559999999,18.0309211,Private room,,1,19,2024-12-13,2.03,21,350,19,
1104852453067114351,Lägenhet Radiusbacken 39,242110333,Faruk,,Hägersten-Liljeholmens,59.29752874732373,18.00525342302377,Entire home/apt,590,1,0,,,1,233,0,
1104880520102371856,Charming Apt in Vasastan near Metro & Dining,16683151,Olof,,Norrmalms,59.338934496167234,18.02983678775285,Entire home/apt,846,1,44,2024-12-23,4.70,37,163,44,
1105046731299185798,City 4-bedroom Private (No window),259019701,Marius,,Kungsholmens,59.33501,18.03169,Private room,1190,1,5,2024-12-14,0.53,21,331,5,
1105047095407771143,"Classic Single Room, private bathroom No window",259019701,Marius,,Kungsholmens,59.33525,18.02982,Private room,1017,1,3,2024-05-15,0.32,21,287,3,
1105054570191611170,City 4-bedroom Superior,259019701,Marius,,Kungsholmens,59.33478,18.03033,Private room,959,1,1,2024-09-22,0.30,21,347,1,
1105055461345152368,4-Bedroom Superior at Kungsholmen,259019701,Marius,,Kungsholmens,59.33631,18.03153,Private room,,1,5,2024-09-21,0.52,21,357,5,
1105074374811238715,Family room (6-bedroom) private bathroom No window,259019701,Marius,,Kungsholmens,59.33676,18.03004,Private room,,1,12,2024-12-12,1.57,21,358,12,
1105083393032032975,Classic Twin Room Private located in Kungsholmen,259019701,Marius,,Kungsholmens,59.33507,18.03169,Private room,,1,3,2024-10-24,0.67,21,354,3,
1105086367518999991,Double bedroom (no window) at Stockholm City,259019701,Marius,,Kungsholmens,59.334783214969576,18.030218582092353,Private room,839,1,17,2024-12-15,1.87,21,359,17,
1105089197484999096,ClassicTwin Room with private bathroom,259019701,Marius,,Kungsholmens,59.33458975745122,18.03148299843126,Private room,1239,1,5,2024-09-26,0.60,21,323,5,
1105092111086340770,"4-bedroom Private External Bathroom, No window",259019701,Marius,,Kungsholmens,59.33682232828309,18.031993196162194,Private room,1190,1,1,2024-11-16,0.67,21,285,1,
1105121324492570278,Studio Tibastvägen,21355736,Johan,,Hässelby-Vällingby,59.37513024811849,17.82111282272183,Entire home/apt,761,1,3,2024-05-20,0.40,1,117,3,
1105643777838152439,Apartamento acogedor y tranquilo,392879644,Sandra,,Södermalms,59.31909845505609,18.034992309295454,Entire home/apt,1900,5,2,2024-07-21,0.36,2,32,2,
1105694852258008564,Trevligt rum i stilfull lägenhet,12944959,Silvia,,Skarpnäcks,59.291179979900896,18.10581647776203,Private room,,90,1,2024-12-06,1,1,25,1,
1105728587631574590,Great placed apartment in Östermalm,525026812,Charlotta,,Östermalms,59.347567,18.066662,Entire home/apt,1263,3,115,2024-12-27,11.73,4,363,115,
1105785601161126517,Small apartment in new building,31129430,Dea,,Rinkeby-Tensta,59.39169,17.93006,Entire home/apt,450,4,0,,,1,244,0,
1105856220133938432,"2 room apartment, Stockholm",247369548,Sofie,,Bromma,59.32067,17.97149,Entire home/apt,,2,0,,,1,0,0,
1106637066405629576,Vacker vindsvåning,417036933,Daniel,,Norrmalms,59.341055517772524,18.04967987480514,Entire home/apt,,2,6,2024-07-22,0.80,1,0,6,
1107006468318066903,Pärlan på Södermalm vid badstrand och palmer!,427732766,Frida,,Södermalms,59.31755,18.04221,Entire home/apt,1700,5,0,,,1,267,0,
1107053758883033575,3 rum & kök på Östermalm/Gärdet,422884899,Benjamin,,Östermalms,59.3436038,18.085085,Entire home/apt,7800,3,1,2024-05-20,0.13,1,177,1,
1107218398113637897,Cozy room for watersports lovers,266912143,Lisa,,Hägersten-Liljeholmens,59.318187194276355,18.00889816135168,Private room,750,1,0,,,1,151,0,
1107252212165647365,Cozy apartment,67882585,Theodor,,Farsta,59.2557834,18.1059883,Entire home/apt,,3,1,2024-05-20,0.13,1,269,1,
1107342666980513095,Cozy Apartment on Södermalm,69353530,Marit,,Södermalms,59.309747002086766,18.083185151532234,Entire home/apt,1350,7,0,,,1,26,0,
1107993458715036935,Stort hus i Örby - Älvsjö!,162402290,Ludvig,,Enskede-Årsta-Vantörs,59.269244288143014,18.021899163722992,Entire home/apt,,2,0,,,1,0,0,
1108408445332601426,Lägenhet på östra Södermalm,69834602,Kasper,,Södermalms,59.3093699145915,18.098015618401178,Entire home/apt,,1,0,,,1,0,0,
1108447270525043672,Rymlig etagelägenhet med takterrass,59772667,Linda,,Hägersten-Liljeholmens,59.31655916639982,17.999326198460615,Entire home/apt,2550,4,1,2024-07-24,0.19,1,50,1,
1108565460674772011,En fin lägenhet 20 min till stan,490161039,Jacqueline,,Skarpnäcks,59.2679467,18.12185,Entire home/apt,780,1,7,2024-11-17,0.87,1,359,7,
1108580137415030918,Charming 1BR at Nytorget,6839365,Darren,,Södermalms,59.31226542876945,18.080432746080422,Entire home/apt,1036,1,2,2024-11-24,0.92,1,0,2,
1108663187080364258,Cozy flat in a calm central area,331691931,Leonard,,Bromma,59.33603,17.97728,Entire home/apt,700,3,5,2024-08-17,0.91,1,24,5,
1108871531007048278,Cozy single room,535300616,Muhammad,,Rinkeby-Tensta,59.39321937953714,17.92855493724346,Private room,416,1,1,2024-05-19,0.13,1,364,1,
1109391991488550941,1'a Kärrtorp 1 mån - 6 v,267361287,Kiyomi,,Skarpnäcks,59.28469,18.11608,Entire home/apt,,1,0,,,1,269,0,
1109576136862186880,2a i Årstadal,431137382,Charlotta,,Hägersten-Liljeholmens,59.30650625147232,18.022297501166122,Entire home/apt,,1,2,2024-05-12,0.26,1,0,2,
1109997382488117802,Modern lägenhet med sjöutsikt,4801989,Sofie & Jonas,,Södermalms,59.31598,18.02966,Entire home/apt,3000,2,2,2024-08-03,0.27,1,17,2,
1110127516943884028,Stor och luftig takvåning i hjärtat av Södermalm,48217931,Alexander,,Södermalms,59.30918299223172,18.07896213095182,Entire home/apt,5200,4,0,,,1,268,0,
1110163173728565246,Villa with marina location and stunning lake view,7159554,Walter,,Bromma,59.3202817,17.9408394,Entire home/apt,3899,4,0,,,2,86,0,
1110217238525993414,"1 room, 1x120cm bed, Central Stockholm Södermalm",566564815,Alber,,Södermalms,59.309480831699005,18.07784745229589,Private room,,1,11,2024-10-13,1.32,2,0,11,
1110614977518086137,Two bedrooms flat in the city,8866250,Susanna,,Norrmalms,59.34300211847907,18.044718398580155,Entire home/apt,5500,3,1,2024-05-19,0.13,1,269,1,
1110630592246452876,Spacious apt in Hammarby Sjostad,566659892,Erik,,Södermalms,59.30579,18.09473,Entire home/apt,1600,3,1,2024-05-20,0.13,1,267,1,
1110746086110696966,Lägenhet med fantastiskt läge,447671790,Patrik,,Östermalms,59.33178624544131,18.083149165127118,Entire home/apt,3350,2,7,2024-11-10,1.22,8,242,7,
1110752533509464390,Newly renovated apt in the heart of Södermalm,135323554,Hans Olof,,Södermalms,59.31834874127801,18.067846007177106,Entire home/apt,1915,1,43,2024-12-18,4.73,43,323,43,
1110921535955176472,Trendy and cosy Södermalm,2598672,Marika,,Södermalms,59.31790381074909,18.05747851378695,Private room,,2,4,2024-09-29,0.53,1,0,4,
1110967139816739584,"1 room, 2x90 cm Beds, Central Stockholm, Södermalm",566564815,Alber,,Södermalms,59.3077906732109,18.077807166225927,Private room,,1,7,2024-08-22,0.90,2,0,7,
1111666388401535920,A room in the middle of the city,566914015,Alexander,,Östermalms,59.33552,18.0848,Private room,964,65,1,2024-11-30,1,1,363,1,
1111671234918247299,Cozy Comfortable Corner Room,17578403,Richard,,Norrmalms,59.34389168030008,18.048067280153987,Private room,600,1,6,2024-06-28,0.65,2,71,6,
1111734276189144602,Lägenhet 4 personer Kungsholmen,566934613,Fredrik,,Kungsholmens,59.3367233,18.0251758,Entire home/apt,4000,1,0,,,1,269,0,
1112220712456272951,A big studio apartment,335492224,Roba,,Enskede-Årsta-Vantörs,59.25462,18.03135,Entire home/apt,800,1,2,2024-06-26,0.24,1,269,2,
1112498784663757221,Stylish and central lofted flat,14241586,Bown,,Kungsholmens,59.33527,18.03669,Entire home/apt,4640,2,0,,,1,268,0,
1112863630343928897,Nice apartment near City,3603430,Slava,,Hägersten-Liljeholmens,59.300340674808254,17.996200085180654,Entire home/apt,,90,0,,,1,0,0,
1112885004535348969,Idungatan,550139802,Peter,,Norrmalms,59.34822130000001,18.0485883,Entire home/apt,1400,2,23,2024-11-02,2.79,1,139,23,
1113118981354157855,Aspuddens pärla,541913695,Vincenzo,,Hägersten-Liljeholmens,59.3047957,17.9886538,Private room,,1,0,,,1,269,0,
1113396362955796558,Bekvämt eget hus i Älvsjö,43610540,Erik,,Älvsjö,59.27343699999999,17.9849722,Entire home/apt,789,2,21,2024-12-09,2.73,4,83,21,
1113509194808083491,Cosy 42 sq m of comfort!,517465667,Rosemarie Hawkins,,Södermalms,59.304650749718874,18.098363913595676,Entire home/apt,850,6,1,2024-08-18,0.22,1,87,1,
1113513610794624891,Villa i Kälvesta,37779661,Lisa,,Hässelby-Vällingby,59.38086567122113,17.84605993039128,Entire home/apt,2000,1,3,2024-08-18,0.40,1,246,3,
1113556139890016430,Familjevänligt hus i Bromma,381807010,Sebastian,,Bromma,59.32779309022393,17.928555914682917,Entire home/apt,1330,20,1,2024-08-29,0.24,1,191,1,
1113681724677901128,Nyrenoverat hus i soligt läge.,530635731,Malin,,Älvsjö,59.27667169999999,17.9670839,Entire home/apt,,3,5,2024-08-08,0.85,1,0,5,
1114512424059124290,A sunny design home by the water,5329189,Fanny,,Södermalms,59.31716324428651,18.03560194295989,Entire home/apt,2000,1,7,2024-09-11,0.93,1,140,7,
1114589470531748905,Spacious & convenient sanctuary,42493224,Tannaz,,Farsta,59.241618864368185,18.101971767297886,Entire home/apt,800,7,0,,,1,269,0,
1114975031397754596,Light spacious space with plants,255290878,Dee,,Rinkeby-Tensta,59.40519,17.92334,Private room,,2,9,2024-09-06,1.19,1,0,9,
1115089370100544160,Beautiful spacious studio with waterfront view,316782764,Clara,,Kungsholmens,59.33822670000001,18.0246296,Entire home/apt,875,4,25,2024-12-15,2.81,12,344,25,
1115089587265741411,Modern Scandinavian apartment by the waterfront,316782764,Clara,,Kungsholmens,59.33822670000001,18.0246296,Entire home/apt,1136,6,58,2024-12-17,6.59,12,332,58,
1115188172161643741,Modern apt w/ huge sunny balcony,548872521,Johannes,,Enskede-Årsta-Vantörs,59.28754180000001,18.0323436,Private room,700,2,0,,,1,269,0,
1115203614734716506,Convenient and good in price .,515670406,Mehul,,Enskede-Årsta-Vantörs,59.28800569854173,18.038763229344983,Private room,402,1,19,2024-10-01,2.02,1,178,19,
1115697587294375747,Mysig lägenhet i Vasastan,80212653,Peder,,Norrmalms,59.33978,18.04665,Entire home/apt,1000,4,3,2024-09-15,0.40,1,267,3,
